"Building","Room","Room.Type","Name","Gender","year","predrace"
"Sewall","Sewall 201-Bed1","Single Room",1332,"Male","18","p_whi"
"Sewall","Sewall 202-Bed1","Single Room",1333,"Male","18","p_whi"
"Sewall","Sewall 203-Bed1","Single Room",1334,"Female","18","p_his"
"Sewall","Sewall 204-Bed1","Single Room",1335,"Male","18","p_whi"
"Sewall","Sewall 205-Bed1","Flex Room - Single",1336,"Male","18","p_his"
"Spencer","Spencer 10-Bed2","Double Room",1337,"Male","19","p_asi"
"Spencer","Spencer 11-Bed2","Double Room",1338,"Male","19","p_whi"
"Spencer","Spencer 12-Bed1","Double Room",1339,"Male","19","p_whi"
"Spencer","Spencer 13-Bed1","Double Room",1340,"Male","19","p_whi"
"Spencer","Spencer 13-Bed2","Double Room",1341,"Male","19","p_whi"
"Spencer","Spencer 2A-Bed1","Single Room",1342,"Male","18","p_whi"
"Spencer","Spencer 2B-Bed1","Single Room",1343,"Female","18","p_asi"
"Spencer","Spencer 2C-Bed1","Single Room",1344,"Female","18","p_whi"
"Spencer","Spencer 2D-Bed1","Single Room",1345,"Female","18","p_whi"
"Spencer","Spencer 3A-Bed1","Single Room",1346,"Female","18","p_bla"
"Spencer","Spencer 3B-Bed1","Single Room",1347,"Female","18","p_whi"
"Spencer","Spencer 4A-Bed1","Single Room",1348,"Female","18","p_whi"
"Spencer","Spencer 5A-Bed1","Single Room",1349,"Female","18","p_whi"
"Spencer","Spencer 5B-Bed1","Single Room",1350,"Male","19","p_whi"
"Spencer","Spencer 6A-Bed1","Single Room",1351,"Male","18","p_whi"
"Spencer","Spencer 6B-Bed1","Single Room",1352,"Male","18","p_whi"
"Spencer","Spencer 7-Bed1","Double Room",1353,"Male","20","p_whi"
"Spencer","Spencer 8-Bed1","Single Room",1354,"Female","19","p_whi"
"Spencer","Spencer 9-Bed1","Double Room",1355,"Female","19","p_whi"
"Susan Hopkins","Susan Hopkins 101-Bed1","Single Room",1356,"Female","18","p_whi"
"Susan Hopkins","Susan Hopkins 102-Bed1","Single Room",1357,"Male","18","p_whi"
"Susan Hopkins","Susan Hopkins 201-Bed1","Single Room",1358,"Male","19","p_whi"
"Susan Hopkins","Susan Hopkins 202-Bed1","Single Room",1359,"Male","18","p_whi"
"Susan Hopkins","Susan Hopkins 203-Bed1","Single Room",1360,"Male","18","p_whi"
"Susan Hopkins","Susan Hopkins 204-Bed1","Single Room",1361,"Male","18","p_his"
"Susan Hopkins","Susan Hopkins 205-Bed1","Single Room",1362,"Male","18","p_asi"
"Susan Hopkins","Susan Hopkins 206-Bed1","Single Room",1363,"Female","18","p_his"
"Thompson","Thompson 104-Bed1","Flex Room - Single",1364,"Female","18","p_asi"
"Thompson","Thompson 106-Bed1","Flex Room - Single",1365,"Male","20","p_asi"
"Thompson","Thompson 108-Bed1","Double Room",1366,"Male","20","p_whi"
"Thompson","Thompson 114-115-Bed1","Double Room",1367,"Female","20","p_whi"
"Thompson","Thompson 114-115-Bed2","Double Room",1368,"Female","20","p_whi"
"Thompson","Thompson 120-Bed1","Single Room",1369,"Male","19","p_bla"
"Thompson","Thompson 122-Bed1","Single Room",1370,"Female","20","p_whi"
"Thompson","Thompson 124-Bed1","Single Room",1371,"Female","18","p_bla"
"Thompson","Thompson 125-Bed1","Single Room",1372,"Male","20","p_bla"
"Thompson","Thompson 126-Bed1","Single Room",1373,"Female","20","p_whi"
"Thompson","Thompson 127-Bed1","Single Room",1374,"Female","20","p_whi"
"Thompson","Thompson 202-Bed1","Flex Room - Single",1375,"Male","19","p_whi"
"Thompson","Thompson 203-Bed1","Single Room",1376,"Male","20","p_asi"
"Thompson","Thompson 204-Bed1","Single Room",1377,"Female","19","p_bla"
"Thompson","Thompson 206-Bed1","Single Room",1378,"Male","18","p_whi"
"Thompson","Thompson 207-Bed1","Double Room",1379,"Male","20","p_asi"
"Thompson","Thompson 207-Bed2","Double Room",1380,"Female","20","p_asi"
"Thompson","Thompson 213-Bed1","Single Room",1381,"Female","20","p_his"
"Thompson","Thompson 215-Bed1","Single Room",1382,"Male","20","p_whi"
"Thompson","Thompson 303-Bed1","Single Room",1383,"Female","19","p_asi"
"Thompson","Thompson 304-Bed1","Single Room",1384,"Female","19","p_asi"
"Thompson","Thompson 306-Bed1","Single Room",1385,"Male","18","p_asi"
"Thompson","Thompson 308-Bed1","Single Room",1386,"Male","18","p_asi"
"Thompson","Thompson 313-Bed1","Single Room",1387,"Male","18","p_asi"
"Tyler","Tyler 101-Bed1","Double Room",1388,"Male","18","p_whi"
"Tyler","Tyler 201-Bed1","Double Room",1389,"Male","20","p_whi"
"Tyler","Tyler 201-Bed2","Double Room",1390,"Male","20","p_bla"
"Tyler","Tyler 202-Bed1","Double Room",1391,"Female","20","p_his"
"Tyler","Tyler 203-Bed1","Double Room",1392,"Male","20","p_whi"
"Tyler","Tyler 205-Bed1","Single Room",1393,"Male","20","p_whi"
"Tyler","Tyler 206-Bed1","Single Room",1394,"Female","19","p_whi"
"Tyler","Tyler 208-Bed1","Double Room",1395,"Male","20","p_whi"
"Tyler","Tyler 210-Bed1","Single Room",1396,"Male","20","p_whi"
"Tyler","Tyler 212-Bed1","Single Room",1397,"Female","20","p_asi"
"Tyler","Tyler 213-Bed1","Single Room",1398,"Male","20","p_whi"
"Tyler","Tyler 214-Bed1","Single Room",1399,"Male","18","p_whi"
"Tyler","Tyler 216-Bed1","Single Room",1400,"Male","18","p_asi"
"Tyler","Tyler 305A-Bed1","Single Room",1401,"Male","20","p_bla"
"Tyler","Tyler 305B-Bed1","Single Room",1402,"Male","19","p_asi"
"Tyler","Tyler 306-Bed1","Single Room",1403,"Male","20","p_whi"
"Tyler","Tyler 307-Bed1","Single Room",1404,"Male","20","p_asi"
"Tyler","Tyler 308-Bed1","Single Room",1405,"Male","20","p_bla"
"Tyler","Tyler 310-Bed1","Single Room",1406,"Male","20","p_bla"
"Tyler","Tyler 311-Bed1","Single Room",1407,"Female","19","p_whi"
"Tyler","Tyler 312-Bed1","Single Room",1408,"Female","19","p_whi"
"Tyler Annex","Tyler Annex 103-Bed1","Single Room",1409,"Female","20","p_whi"
"Tyler Annex","Tyler Annex 105-Bed1","Single Room",1410,"Male","20","p_whi"
"Tyler Annex","Tyler Annex 106-Bed1","Single Room",1411,"Male","20","p_asi"
"Tyler Annex","Tyler Annex 107-Bed1","Single Room",1412,"Female","19","p_bla"
"Tyler Annex","Tyler Annex 108-Bed1","Single Room",1413,"Female","20","p_asi"
"Tyler Annex","Tyler Annex 109-Bed1","Single Room",1414,"Male","20","p_whi"
"Tyler Annex","Tyler Annex 110-Bed1","Single Room",1415,"Female","20","p_whi"
"Tyler Annex","Tyler Annex 111-Bed1","Single Room",1416,"Male","20","p_bla"
"Tyler Annex","Tyler Annex 112-Bed1","Single Room",1417,"Male","19","p_bla"
"Tyler Annex","Tyler Annex 113-Bed1","Single Room",1418,"Male","20","p_whi"
"Tyler Annex","Tyler Annex 114-Bed1","Single Room",1419,"Female","20","p_whi"
"Tyler Annex","Tyler Annex 115-Bed1","Single Room",1420,"Male","20","p_whi"
"Tyler Annex","Tyler Annex 201-Bed1","Single Room",1421,"Female","20","p_whi"
"Tyler Annex","Tyler Annex 202-Bed1","Single Room",1422,"Female","20","p_asi"
"Tyler Annex","Tyler Annex 203-Bed1","Single Room",1423,"Male","20","p_whi"
"Tyler Annex","Tyler Annex 204-Bed1","Single Room",1424,"Female","20","p_whi"
"Tyler Annex","Tyler Annex 206-Bed1","Single Room",1425,"Female","20","p_bla"
"Tyler Annex","Tyler Annex 207-Bed1","Single Room",1426,"Female","19","p_whi"
"Tyler Annex","Tyler Annex 208-Bed1","Single Room",1427,"Female","20","p_whi"
"Tyler Annex","Tyler Annex 209-Bed1","Single Room",1428,"Male","19","p_whi"
"Tyler Annex","Tyler Annex 210-Bed1","Single Room",1429,"Male","20","p_whi"
"Tyler Annex","Tyler Annex 211-Bed1","Single Room",1430,"Female","20","p_asi"
"Tyler Annex","Tyler Annex 212-Bed1","Single Room",1431,"Female","20","p_whi"
"Tyler Annex","Tyler Annex 213-Bed1","Single Room",1432,"Female","20","p_his"
"Tyler Annex","Tyler Annex 214-Bed1","Single Room",1433,"Male","20","p_bla"
"Tyler Annex","Tyler Annex 215-Bed1","Single Room",1434,"Male","20","p_whi"
"Tyler Annex","Tyler Annex 216-Bed1","Single Room",1435,"Male","20","p_whi"
"Tyler Annex","Tyler Annex 303-Bed1","Single Room",1436,"Male","20","p_whi"
"Tyler Annex","Tyler Annex 304-Bed1","Single Room",1437,"Male","20","p_whi"
"Tyler Annex","Tyler Annex 306-Bed1","Single Room",1438,"Male","19","p_whi"
"Tyler Annex","Tyler Annex 307-Bed1","Single Room",1439,"Male","20","p_his"
"Tyler Annex","Tyler Annex 308-Bed1","Single Room",1440,"Male","20","p_whi"
"Tyler Annex","Tyler Annex 309-Bed1","Single Room",1441,"Male","20","p_whi"
"Tyler Annex","Tyler Annex 310-Bed1","Single Room",1442,"Male","20","p_his"
"West","West 101-Bed1","Single Room",1443,"Female","19","p_asi"
"West","West 104-Bed1","Single Room",1444,"Female","19","p_whi"
"West","West 105-Bed1","Single Room",1445,"Male","19","p_whi"
"West","West 106-Bed1","Single Room",1446,"Male","19","p_asi"
"West","West 107-Bed1","Single Room",1447,"Male","19","p_asi"
"West","West 108-Bed1","Single Room",1448,"Male","19","p_asi"
"West","West 109-Bed1","Single Room",1449,"Male","19","p_asi"
"West","West 112-Bed1","Single Room",1450,"Male","19","p_whi"
"West","West 201-Bed1","Single Room",1451,"Female","19","p_whi"
"West","West 202-Bed1","Single Room",1452,"Male","18","p_asi"
"West","West 203-Bed1","Single Room",1453,"Male","18","p_asi"
"West","West 204-Bed1","Single Room",1454,"Male","18","p_asi"
"West","West 205-Bed1","Single Room",1455,"Female","18","p_his"
"West","West 206-Bed1","Single Room",1456,"Female","18","p_whi"
"West","West 208-Bed1","Single Room",1457,"Male","18","p_asi"
"West","West 209-Bed1","Single Room",1458,"Male","18","p_asi"
"West","West 210-Bed1","Flex Room - Single",1459,"Female","18","p_whi"
"West","West 211-Bed1","Single Room",1460,"Male","18","p_asi"
"West","West 212-Bed1","Flex Room - Single",1461,"Male","18","p_whi"
"West","West 302-Bed1","Single Room",1462,"Female","19","p_asi"
"West","West 303-Bed1","Single Room",1463,"Male","19","p_whi"
"West","West 304-Bed1","Single Room",1464,"Female","18","p_his"
"West","West 305-Bed1","Single Room",1465,"Female","18","p_bla"
"West","West 307-Bed1","Flex Room - Single",1466,"Female","18","p_asi"
"West","West 308-Bed1","Single Room",1467,"Female","18","p_whi"
"West","West 309-Bed1","Single Room",1468,"Female","18","p_whi"
"West","West 310-Bed1","Flex Room - Single",1469,"Female","18","p_asi"
"West","West 311-Bed1","Single Room",1470,"Male","18","p_whi"
"West","West 312-Bed1","Flex Room - Single",1471,"Female","19","p_whi"
"West","West 401-Bed1","Single Room",1472,"Male","18","p_whi"
"West","West 402-Bed1","Single Room",1473,"Male","18","p_whi"
"West","West 403-Bed1","Single Room",1474,"Male","18","p_whi"
"West","West 404-Bed1","Single Room",1475,"Female","18","p_bla"
"West","West 405-Bed1","Single Room",1476,"Female","18","p_whi"
"West","West 406-Bed1","Single Room",1477,"Female","20","p_his"
"West","West 407-Bed1","Flex Room - Single",1478,"Female","19","p_whi"
"West","West 408-Bed1","Single Room",1479,"Male","19","p_whi"
"West","West 409-Bed1","Single Room",1480,"Female","21","p_bla"
"West","West 410-Bed2","Flex Room - Double",1481,"Female","20","p_asi"
"West","West 411-Bed1","Single Room",1482,"Male","20","p_whi"
"West","West 412-Bed1","Flex Room - Double",1483,"Male","20","p_whi"
"West","West 412-Bed2","Flex Room - Double",1484,"Male","20","p_whi"
"Williams","Williams A101-Bed1","Double Room",1485,"Male","21","p_asi"
"Williams","Williams A101-Bed2","Double Room",1486,"Male","21","p_bla"
"Williams","Williams A102-Bed1","Double Room",1487,"Male","21","p_whi"
"Williams","Williams A102-Bed2","Double Room",1488,"Male","21","p_whi"
"Williams","Williams A103-Bed1","Single Room",1489,"Male","21","p_whi"
"Williams","Williams A104-Bed1","Single Room",1490,"Male","21","p_asi"
"Williams","Williams A109-Bed1","Single Room",1491,"Male","21","p_his"
"Williams","Williams A110-Bed1","Single Room",1492,"Male","21","p_whi"
"Williams","Williams A201-Bed1","Double Room",1493,"Female","21","p_whi"
"Williams","Williams A201-Bed2","Double Room",1494,"Female","21","p_asi"
"Williams","Williams A203-Bed1","Single Room",1495,"Female","19","p_asi"
"Williams","Williams A204-Bed1","Single Room",1496,"Female","21","p_whi"
"Williams","Williams A209-Bed1","Single Room",1497,"Female","19","p_whi"
"Williams","Williams A210-Bed1","Single Room",1498,"Female","21","p_whi"
"Williams","Williams A302-Bed1","Double Room",1499,"Female","21","p_whi"
"Williams","Williams A302-Bed2","Double Room",1500,"Female","21","p_bla"
"Williams","Williams A303-Bed1","Single Room",1501,"Female","21","p_whi"
"Williams","Williams A309-Bed1","Single Room",1502,"Female","21","p_whi"
"Williams","Williams A310-Bed1","Single Room",1503,"Female","21","p_whi"
"Williams","Williams A401-Bed1","Single Room",1504,"Male","21","p_whi"
"Williams","Williams A402-Bed1","Single Room",1505,"Male","21","p_asi"
"Williams","Williams B002-Bed1","Double Room",1506,"Male","21","p_asi"
"Williams","Williams B002-Bed2","Double Room",1507,"Male","21","p_whi"
"Williams","Williams B005-Bed1","Double Room",1508,"Male","21","p_whi"
"Williams","Williams B005-Bed2","Double Room",1509,"Male","21","p_whi"
"Williams","Williams B105-Bed1","Single Room",1510,"Female","19","p_his"
"Williams","Williams B106-Bed1","Single Room",1511,"Female","19","p_asi"
"Williams","Williams B107-Bed1","Double Room",1512,"Male","21","p_asi"
"Williams","Williams B107-Bed2","Double Room",1513,"Male","21","p_his"
"Williams","Williams B108-Bed1","Double Room",1514,"Male","21","p_bla"
"Williams","Williams B108-Bed2","Double Room",1515,"Male","21","p_bla"
"Williams","Williams B205-Bed1","Single Room",1516,"Male","21","p_whi"
"Williams","Williams B206-Bed1","Double Room",1517,"Male","21","p_whi"
"Williams","Williams B206-Bed2","Double Room",1518,"Male","21","p_asi"
"Williams","Williams B207-Bed1","Double Room",1519,"Female","21","p_bla"
"Williams","Williams B207-Bed2","Double Room",1520,"Female","21","p_whi"
"Williams","Williams B208-Bed1","Double Room",1521,"Female","21","p_whi"
"Williams","Williams B305-Bed1","Single Room",1522,"Female","21","p_whi"
"Williams","Williams B306-Bed1","Double Room",1523,"Female","21","p_whi"
"Williams","Williams B306-Bed2","Double Room",1524,"Female","21","p_asi"
"Williams","Williams B307-Bed1","Double Room",1525,"Female","21","p_whi"
"Williams","Williams B308-Bed1","Double Room",1526,"Female","21","p_his"
"Williams","Williams B308-Bed2","Double Room",1527,"Female","21","p_whi"
"Williams","Williams B405-Bed1","Double Room",1528,"Female","21","p_bla"
"Williams","Williams B405-Bed2","Double Room",1529,"Female","21","p_asi"
"Williams","Williams B406-Bed1","Double Room",1530,"Male","21","p_asi"
"Williams","Williams B406-Bed2","Double Room",1531,"Male","21","p_whi"
"Williams","Williams B407-Bed1","Single Room",1532,"Male","21","p_whi"
"Williams","Williams C002-Bed1","Double Room",1533,"Male","21","p_his"
"Williams","Williams C002-Bed2","Double Room",1534,"Male","21","p_whi"
"Williams","Williams C005-Bed1","Double Room",1535,"Male","21","p_whi"
"Williams","Williams C005-Bed2","Double Room",1536,"Male","21","p_asi"
"Williams","Williams C106-Bed1","Double Room",1537,"Female","21","p_whi"
"Williams","Williams C107-Bed1","Single Room",1538,"Female","19","p_asi"
"Williams","Williams C108-Bed1","Single Room",1539,"Male","19","p_his"
"Williams","Williams C205-Bed1","Single Room",1540,"Male","21","p_his"
"Williams","Williams C206-Bed2","Double Room",1541,"Male","21","p_whi"
"Williams","Williams C207-Bed1","Double Room",1542,"Male","21","p_whi"
"Williams","Williams C207-Bed2","Double Room",1543,"Male","21","p_whi"
"Williams","Williams C208-Bed1","Single Room",1544,"Male","21","p_his"
"Williams","Williams C305-Bed1","Single Room",1545,"Female","21","p_whi"
"Williams","Williams C306-Bed1","Double Room",1546,"Female","21","p_whi"
"Williams","Williams C306-Bed2","Double Room",1547,"Female","21","p_whi"
"Williams","Williams C307-Bed1","Double Room",1548,"Female","21","p_whi"
"Williams","Williams C308-Bed1","Single Room",1549,"Female","21","p_whi"
"Williams","Williams C405-Bed1","Double Room",1550,"Male","21","p_whi"
"Williams","Williams C406-Bed1","Double Room",1551,"Male","21","p_whi"
"Williams","Williams C406-Bed2","Double Room",1552,"Male","21","p_bla"
"Williams","Williams C407-Bed1","Single Room",1553,"Male","21","p_whi"
"Williams","Williams D002-Bed1","Double Room",1554,"Male","21","p_whi"
"Williams","Williams D002-Bed2","Double Room",1555,"Male","21","p_bla"
"Williams","Williams D004-Bed1","Double Room",1556,"Male","21","p_whi"
"Williams","Williams D004-Bed2","Double Room",1557,"Male","21","p_bla"
"Williams","Williams D103-Bed1","Double Room",1558,"Male","21","p_whi"
"Williams","Williams D103-Bed2","Double Room",1559,"Male","21","p_whi"
"Williams","Williams D104-Bed1","Double Room",1560,"Male","21","p_whi"
"Williams","Williams D106-Bed1","Single Room",1561,"Male","19","p_whi"
"Williams","Williams D203-Bed1","Double Room",1562,"Female","21","p_whi"
"Williams","Williams D203-Bed2","Double Room",1563,"Female","21","p_whi"
"Williams","Williams D204-Bed1","Double Room",1564,"Female","21","p_his"
"Williams","Williams D204-Bed2","Double Room",1565,"Female","21","p_whi"
"Williams","Williams D205-Bed1","Double Room",1566,"Female","21","p_whi"
"Williams","Williams D205-Bed2","Double Room",1567,"Female","21","p_asi"
"Williams","Williams D206-Bed1","Single Room",1568,"Male","21","p_whi"
"Williams","Williams D303-Bed2","Double Room",1569,"Male","21","p_his"
"Williams","Williams D304-Bed1","Double Room",1570,"Male","21","p_asi"
"Williams","Williams D305-Bed1","Double Room",1571,"Male","21","p_bla"
"Williams","Williams D305-Bed2","Double Room",1572,"Male","21","p_whi"
"Williams","Williams D306-Bed1","Single Room",1573,"Male","21","p_asi"
"Williams","Williams D403-Bed1","Single Room",1574,"Female","21","p_his"
"Williams","Williams D404-Bed1","Double Room",1575,"Female","21","p_whi"
"Williams","Williams D404-Bed2","Double Room",1576,"Female","21","p_asi"
"Williams","Williams D405-Bed2","Double Room",1577,"Male","21","p_whi"
"Williams","Williams E103-Bed1","Single Room",1578,"Male","21","p_whi"
"Williams","Williams E104-Bed1","Double Room",1579,"Female","21","p_whi"
"Williams","Williams E105-Bed1","Single Room",1580,"Male","21","p_whi"
"Williams","Williams E106-Bed2","Double Room",1581,"Male","21","p_whi"
"Williams","Williams E109-Bed1","Single Room",1582,"Male","21","p_whi"
"Williams","Williams E203-Bed1","Single Room",1583,"Female","19","p_asi"
"Williams","Williams E204-Bed1","Single Room",1584,"Male","19","p_whi"
"Williams","Williams E205-Bed1","Single Room",1585,"Male","21","p_whi"
"Williams","Williams E206-Bed1","Double Room",1586,"Male","21","p_bla"
"Williams","Williams E206-Bed2","Double Room",1587,"Male","21","p_whi"
"Williams","Williams E208-Bed1","Double Room",1588,"Male","21","p_whi"
"Williams","Williams E208-Bed2","Double Room",1589,"Male","21","p_his"
"Williams","Williams E303-Bed1","Single Room",1590,"Male","21","p_whi"
"Williams","Williams E304-Bed1","Double Room",1591,"Male","21","p_whi"
"Williams","Williams E305-Bed1","Single Room",1592,"Female","21","p_his"
"Williams","Williams E306-Bed2","Double Room",1593,"Female","21","p_whi"
"Williams","Williams E308-Bed1","Double Room",1594,"Female","21","p_whi"
"Williams","Williams E308-Bed2","Double Room",1595,"Female","21","p_his"
"Williams","Williams E403-Bed1","Double Room",1596,"Male","21","p_asi"
"Williams","Williams E403-Bed2","Double Room",1597,"Male","21","p_asi"
"Williams","Williams E404-Bed1","Single Room",1598,"Male","21","p_bla"
"Williams","Williams E405-Bed1","Double Room",1599,"Female","21","p_asi"
"Williams","Williams E405-Bed2","Double Room",1600,"Female","21","p_whi"
"Williams","Williams E408-Bed1","Double Room",1601,"Female","21","p_bla"
"Williams","Williams E408-Bed2","Double Room",1602,"Female","21","p_asi"
"Williams","Williams F102-Bed1","Double Room",1603,"Male","21","p_whi"
"Williams","Williams F102-Bed2","Double Room",1604,"Male","21","p_his"
"Williams","Williams F104-Bed1","Single Room",1605,"Male","21","p_asi"
"Williams","Williams F105-Bed1","Single Room",1606,"Male","21","p_whi"
"Williams","Williams F106-Bed1","Double Room",1607,"Male","21","p_whi"
"Williams","Williams F106-Bed2","Double Room",1608,"Male","21","p_whi"
"Williams","Williams F202-Bed1","Double Room",1609,"Female","21","p_whi"
"Williams","Williams F202-Bed2","Double Room",1610,"Female","21","p_his"
"Williams","Williams F205-Bed1","Single Room",1611,"Male","19","p_whi"
"Williams","Williams F206-Bed1","Double Room",1612,"Female","21","p_his"
"Williams","Williams F206-Bed2","Double Room",1613,"Female","21","p_bla"
"Williams","Williams F302-Bed1","Double Room",1614,"Male","21","p_asi"
"Williams","Williams F304-Bed1","Single Room",1615,"Male","21","p_whi"
"Williams","Williams F306-Bed1","Double Room",1616,"Male","21","p_whi"
"Williams","Williams F306-Bed2","Double Room",1617,"Male","21","p_whi"
"Williams","Williams F403-Bed1","Double Room",1618,"Female","21","p_whi"
"Williams","Williams F403-Bed2","Double Room",1619,"Female","21","p_whi"
"Williams","Williams F405-Bed1","Double Room",1620,"Female","21","p_whi"
"Williams","Williams F405-Bed2","Double Room",1621,"Female","21","p_whi"
"Wood","Wood 203A-Bed1","Single Room",1622,"Male","19","p_whi"
"Wood","Wood 204A-Bed1","Single Room",1623,"Female","19","p_whi"
"Wood","Wood 204B-Bed1","Single Room",1624,"Female","19","p_whi"
"Wood","Wood 206B-Bed1","Single Room",1625,"Male","18","p_whi"
"Wood","Wood 209A-Bed1","Single Room",1626,"Male","19","p_whi"
"Wood","Wood 209B-Bed1","Single Room",1627,"Male","19","p_whi"
"Wood","Wood 210A-Bed1","Single Room",1628,"Male","18","p_whi"
"Wood","Wood 210B-Bed1","Single Room",1629,"Male","18","p_whi"
"Wood","Wood 304-Bed1","Single Room",1630,"Female","18","p_whi"
"Wood","Wood 305-Bed1","Single Room",1631,"Male","19","p_asi"
"Wood","Wood 306-Bed1","Single Room",1632,"Male","19","p_whi"
"Wood","Wood 307-Bed1","Single Room",1633,"Female","19","p_whi"
"Wood","Wood 308-Bed1","Single Room",1634,"Male","19","p_whi"
"Wood","Wood 309A-Bed1","Double Room",1635,"Female","19","p_asi"
"Wood","Wood 309B-Bed1","Single Room",1636,"Male","19","p_whi"
"Wood","Wood 310-Bed1","Single Room",1637,"Male","19","p_bla"
"Wood","Wood 311-Bed1","Single Room",1638,"Male","19","p_whi"
"Wood","Wood 312-Bed1","Single Room",1639,"Male","18","p_whi"
"Wood","Wood 313-Bed1","Double Room",1640,"Female","20","p_whi"
"Wood","Wood 313-Bed2","Double Room",1641,"Female","20","p_whi"
"Wood","Wood B06-Bed1","Double Room",1642,"Female","20","p_asi"
"Wood","Wood B07-Bed1","Single Room",1643,"Male","19","p_whi"
"Woodbridge","Woodbridge 101-Bed1","Single Room",1644,"Male","18","p_whi"
"Woodbridge","Woodbridge 104-Bed1","Single Room",1645,"Male","18","p_whi"
"Woodbridge","Woodbridge 105-Bed1","Single Room",1646,"Male","18","p_whi"
"Woodbridge","Woodbridge 111-Bed1","Single Room",1647,"Female","18","p_whi"
"Woodbridge","Woodbridge 113-Bed1","Single Room",1648,"Female","18","p_whi"
"Woodbridge","Woodbridge 201-Bed1","Single Room",1649,"Female","18","p_whi"
"Woodbridge","Woodbridge 204-Bed1","Single Room",1650,"Female","18","p_asi"
"Woodbridge","Woodbridge 208-Bed1","Single Room",1651,"Male","18","p_whi"
"Woodbridge","Woodbridge 209-Bed1","Single Room",1652,"Female","18","p_whi"
"Woodbridge","Woodbridge 210-Bed1","Single Room",1653,"Female","18","p_whi"
